,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,y
11,3.36766243,-12.66598701,24.91474152,-19.4311142,-20.05696297,145.7929611,15.05017281,-5.304813385,-6.824731827,-14.84155655,-28.84864807,-19.46091652,-21.1596489,3.039836884,46.28300667,14.39452171,-2.74181366,-7.092952728,-10.55002213,-11.4440918,-6.347894669,-1.311302185,49.02482033,23.36502075,7.182359695,-3.188848495,-10.37120819,3.069639206,-6.645917892,-3.904104233,-1.87754631,8.136034012,25.39157867,22.29213715,-0.476837158,4.559755325,-4.798173904,-1.430511475,10.01358032,6.645917892,1.847743988,30.24935722,13.7090683,14.69254494,2.413988113,-3.695487976,-1.162290573,22.38154411,12.15934753,11.1758709,25.09355545,24.52731133,24.67632294,12.96401024,6.705522537,3.87430191,2.801418304,24.28889275,24.61671829,13.38124275,16.06345177,15.9740448,1
12,-6.914138794,2.74181366,-33.43820572,-16.62969589,-30.99441528,156.7304134,3.755092621,-13.85807991,-10.93745232,-15.58661461,-24.94454384,3.218650818,17.07673073,-2.503395081,27.1499157,0.327825546,-7.36117363,-9.35792923,-11.50369644,-7.778406143,2.592802048,4.61935997,39.90530968,33.16998482,24.11007881,-0.447034836,-10.57982445,3.159046173,-5.960464478,0.447034836,5.24520874,25.48098564,-15.07997513,24.05047417,-0.566244125,4.559755325,-3.784894943,-1.87754631,10.5202198,7.063150406,-2.771615982,13.05341721,-0.447034836,9.149312973,-1.25169754,-5.453824997,-3.069639206,21.1596489,8.463859558,10.37120819,6.109476089,5.304813385,6.318092346,4.380941391,-0.62584877,-5.006790161,-5.036592484,6.377696991,5.543231964,4.470348358,5.453824997,3.87430191,1
13,-43.77961159,-46.67043686,-96.47011757,-12.09974289,-14.7819519,-0.74505806,55.28330803,3.457069397,-5.394220352,-14.60313797,-23.39482307,4.500150681,12.99381256,-22.08352089,-32.45472908,24.34849739,0.74505806,-5.87105751,-13.20242882,-11.26527786,2.980232239,1.519918442,42.97494888,22.91798592,-2.354383469,-7.182359695,-11.74211502,2.145767212,-6.318092346,-1.460313797,0.923871994,4.053115845,37.78934479,-18.95427704,-6.794929504,3.755092621,-1.579523087,0.74505806,13.4408474,6.914138794,-0.476837158,46.90885544,18.7754631,14.39452171,3.695487976,0.417232513,0.596046448,25.9578228,15.437603,19.63973045,29.59370613,29.35528755,28.90825272,17.1661377,9.328126907,9.208917618,8.970499039,29.08706665,28.78904343,17.01712608,15.73562622,15.64621925,1
14,-18.11981201,-9.566545486,21.24905586,-17.73238182,-50.69375038,-68.33672523,-43.30277443,-22.85838127,-16.59989357,-19.75893974,-32.03749657,-14.03689384,-5.453824997,-14.15610313,16.00384712,-24.05047417,-18.29862595,-16.30187035,-18.59664917,-15.94424248,-4.976987839,-3.457069397,36.32903099,28.43141556,11.74211502,-6.169080734,-12.63618469,0.62584877,-9.059906006,-2.413988113,0,15.94424248,-2.562999725,44.7332859,4.351139069,5.722045898,-2.74181366,-1.519918442,11.41428947,4.73856926,-10.37120819,1.132488251,-2.086162567,10.93745232,1.639127731,0.178813934,-1.758337021,24.25909042,11.23547554,13.38124275,11.9805336,11.92092896,12.01033592,11.08646393,5.424022675,1.25169754,0.864267349,12.7851963,12.63618469,11.89112663,8.791685104,8.165836334,1
15,2.384185791,2.503395081,10.72883606,-15.07997513,-18.29862595,107.7950001,-14.48392868,-16.71910286,-16.71910286,-25.74920654,-38.02776337,-36.7462635,-26.55386925,-8.463859558,23.66304398,0.953674316,-10.72883606,-14.66274261,-19.99735832,-18.89467239,-11.41428947,-3.725290298,37.61053085,3.665685654,1.817941666,-7.212162018,-12.96401024,1.847743988,-8.73208046,-0.506639481,5.066394806,24.7657299,7.301568985,11.53349876,-2.592802048,4.142522812,-3.665685654,-0.715255737,13.61966133,7.301568985,-1.639127731,18.89467239,6.854534149,12.09974289,0.655651093,-0.476837158,-2.443790436,24.67632294,11.89112663,8.61287117,9.596347809,10.5202198,10.07318497,9.477138519,1.907348633,-7.122755051,-6.258487701,9.566545486,10.37120819,9.566545486,0.357627869,0.029802322,1
16,2.056360245,-4.351139069,14.75214958,-42.14048386,-25.00414848,4.73856926,-56.7138195,-34.15346146,-24.7657299,-31.47125244,-38.50460052,-31.02421761,-20.68281174,-18.74566078,9.059906006,-24.19948578,-24.67632294,-22.11332321,-20.95103264,-16.15285873,-11.14606857,-8.046627045,39.63708878,-9.328126907,-8.225440979,-11.38448715,-14.96076584,-0.268220901,-8.255243301,-4.023313522,-5.275011063,1.013278961,22.2325325,21.48747444,0.566244125,5.24520874,-3.099441528,-1.668930054,8.195638657,1.728534698,-12.2487545,20.98083496,8.165836334,13.14282417,0.62584877,-1.132488251,-5.900859833,19.55032349,4.053115845,2.413988113,14.69254494,14.72234726,15.25878906,11.32488251,2.592802048,-6.586313248,-6.020069122,14.54353333,15.22898674,11.4440918,5.36441803,5.453824997,1
17,1.281499863,-18.92447472,35.88199615,-17.46416092,-63.44914436,-82.73124695,-39.27946091,-26.52406693,-15.94424248,-27.98438072,-38.41519356,-31.97789192,-33.28919411,-16.09325409,14.90116119,-29.65331078,-25.27236938,-20.56360245,-19.78874207,-16.03364944,-10.87784767,-9.655952454,36.4780426,8.761882782,-16.45088196,-14.18590546,-15.07997513,0.685453415,-7.182359695,-1.937150955,-4.61935997,-4.321336746,14.06669617,17.01712608,-2.682209015,3.9935112,-4.380941391,-1.698732376,9.030103683,0.029802322,-11.05666161,9.119510651,0,9.626150131,-0.029802322,-1.430511475,-5.215406418,17.58337021,3.218650818,2.175569534,1.698732376,2.235174179,2.354383469,6.794929504,-0.894069672,-7.450580597,-7.271766663,1.25169754,1.788139343,6.347894669,5.781650543,5.125999451,1
18,-15.82503319,-8.642673492,-4.589557648,-33.73622894,-49.91889,70.18446922,-52.12426186,-33.37860107,-21.60668373,-28.34200859,-35.28594971,-27.50754356,-23.4246254,-14.03689384,22.38154411,-37.81914711,-29.53410149,-22.67956734,-20.20597458,-14.99056816,-9.179115295,-9.715557098,32.57393837,16.45088196,-21.01063728,-17.61317253,-17.28534698,-0.864267349,-6.914138794,-1.132488251,-8.434057236,-7.033348083,16.74890518,13.76867294,-4.142522812,3.129243851,-2.980232239,-1.907348633,8.672475815,-3.457069397,-15.46740532,13.29183578,2.652406693,8.791685104,-0.566244125,-0.387430191,-3.606081009,16.83831215,2.145767212,5.453824997,-0.417232513,0.566244125,-0.089406967,4.678964615,-1.937150955,-6.258487701,-5.781650543,-0.476837158,-0.029802322,5.543231964,4.053115845,4.291534424,1
19,-17.1661377,-11.05666161,-6.645917892,-41.6636467,-40.79937935,-11.50369644,-11.80171967,-26.97110176,-18.56684685,-26.94129944,-35.04753113,-27.89497375,-29.17647362,-24.61671829,18.35823059,-16.54028893,-19.10328865,-19.60992813,-18.95427704,-14.15610313,-10.96725464,-13.35144043,28.19299698,11.80171967,-6.824731827,-9.208917618,-14.33491707,-0.268220901,-7.122755051,-2.950429916,-8.702278137,6.139278412,11.86132431,17.85159111,1.043081284,4.708766937,-2.443790436,-2.294778824,5.841255188,-8.463859558,-28.81884575,10.5202198,2.384185791,8.583068848,-2.473592758,-2.056360245,-5.096197128,10.96725464,-5.811452866,-1.281499863,-4.768371582,-5.215406418,-4.887580872,-0.208616257,-9.119510651,-16.03364944,-15.76542854,-5.125999451,-4.708766937,-0.149011612,-6.556510925,-7.480382919,1
20,-42.88554192,-19.84834671,-24.58691597,-40.76957703,-18.53704453,85.5922699,-20.47419548,-26.7624855,-19.01388168,-30.69639206,-37.28270531,-30.72619438,-19.22249794,-39.36886787,-43.51139069,-25.39157867,-19.60992813,-18.06020737,-18.86487007,-17.52376556,-12.21895218,-15.9740448,18.80526543,-10.31160355,-6.049871445,-10.87784767,-13.85807991,-0.685453415,-8.49366188,-4.768371582,-9.387731552,6.407499313,-12.09974289,17.67277718,0.983476639,4.976987839,-1.817941666,-1.37090683,5.9902668,-6.61611557,-24.52731133,9.298324585,2.145767212,11.26527786,-0.685453415,-1.430511475,-4.470348358,12.01033592,-3.725290298,-1.788139343,13.88788223,13.9772892,13.76867294,7.748603821,-3.397464752,-15.40780067,-13.82827759,14.45412636,14.00709152,7.480382919,-1.609325409,-0.834465027,1
21,-30.66658974,-16.59989357,-36.12041473,-12.30835915,-5.453824997,68.30692291,-16.80850983,-15.73562622,-11.05666161,-18.92447472,-20.32518387,7.569789886,15.02037048,-6.61611557,1.817941666,-2.11596489,-9.775161743,-11.20567322,-13.50045204,-5.900859833,5.841255188,7.539987564,34.30247307,12.75539398,16.42107964,-0.357627869,-9.059906006,3.516674042,-4.023313522,2.74181366,3.129243851,12.99381256,-34.18326378,24.16968346,3.039836884,5.930662155,-3.904104233,-1.549720764,7.9870224,-0.74505806,-18.09000969,-3.010034561,-8.404254913,8.49366188,-2.861022949,-6.407499313,-8.195638657,11.7123127,-0.208616257,3.725290298,6.347894669,5.9902668,6.169080734,3.397464752,-4.678964615,-15.28859138,-15.28859138,6.467103958,6.675720215,3.36766243,1.072883606,0.715255737,1
22,3.546476364,-8.136034012,3.218650818,-11.95073128,56.50520325,-6.824731827,-18.98407936,-17.01712608,-11.47389412,-18.71585846,-22.02391624,-15.37799835,-0.774860382,-13.79847527,25.89821815,-18.47743988,-16.59989357,-13.23223114,-14.66274261,-9.924173355,3.576278687,6.228685379,50.87256432,7.122755051,-0.238418579,-8.136034012,-12.01033592,1.937150955,-4.73856926,5.125999451,7.9870224,18.32842827,23.72264862,18.83506775,0.834465027,4.053115845,-3.457069397,-0.208616257,12.99381256,9.000301361,6.884336472,20.80202103,11.47389412,11.62290573,0.327825546,-3.606081009,-2.801418304,20.59340477,10.93745232,16.80850983,12.42756844,11.83152199,12.42756844,10.49041748,2.294778824,0.536441803,0.655651093,12.27855682,13.1726265,10.2519989,14.513731,14.54353333,1
23,-3.933906555,1.192092896,-21.57688141,-24.40810204,-36.18001938,18.62645149,2.592802048,-15.82503319,-10.90764999,-19.93775368,-25.421381,-17.22574234,-10.34140587,-0.298023224,17.28534698,-18.17941666,-14.57333565,-10.46061516,-11.1758709,-8.225440979,-1.311302185,2.503395081,47.6539135,14.93096352,-2.682209015,-8.314847946,-11.32488251,2.771615982,-5.066394806,2.056360245,3.36766243,11.65270805,7.86781311,1.817941666,-2.294778824,3.933906555,-5.006790161,-0.62584877,11.20567322,7.182359695,3.337860107,21.81529999,7.778406143,10.04338264,0.178813934,-4.082918167,-4.470348358,16.57009125,5.185604095,10.5202198,11.68251038,11.92092896,11.4440918,9.35792923,-0.327825546,-6.854534149,-6.407499313,11.08646393,11.02685928,9.566545486,8.463859558,8.225440979,1
24,1.758337021,0.178813934,37.49132156,-19.46091652,8.255243301,-7.420778275,-10.19239426,-12.15934753,-6.258487701,-17.19594002,-22.32193947,-4.231929779,3.308057785,13.4408474,-14.33491707,-8.553266525,-8.016824722,-7.033348083,-8.910894394,-6.973743439,-0.178813934,5.841255188,50.06790161,21.90470695,11.20567322,-2.324581146,-9.35792923,3.159046173,-4.976987839,3.069639206,0.834465027,10.13278961,-0.655651093,26.34525299,1.519918442,3.9935112,-4.947185516,-1.013278961,12.2487545,3.755092621,-2.354383469,12.93420792,4.351139069,11.83152199,0.566244125,-2.771615982,-4.11272049,15.94424248,6.496906281,10.10298729,21.12984657,20.26557922,21.24905586,14.90116119,2.682209015,-2.920627594,-3.069639206,21.57688141,21.01063728,14.99056816,15.05017281,14.54353333,1
25,3.725290298,10.07318497,20.71261406,-20.2357769,-31.05401993,-0.596046448,-9.715557098,-17.34495163,-8.881092072,-17.52376556,-20.20597458,0,10.22219658,10.5202198,3.397464752,-2.652406693,-11.29508018,-8.404254913,-8.285045624,-6.765127182,2.771615982,8.076429367,48.96521568,0.417232513,-4.321336746,-7.271766663,-12.01033592,4.947185516,-4.351139069,4.827976227,-0.476837158,10.55002213,15.52700996,19.19269562,-2.056360245,2.682209015,-4.917383194,-0.268220901,12.99381256,6.437301636,-2.473592758,21.75569534,8.344650269,10.87784767,1.728534698,-2.831220627,-1.847743988,19.52052116,8.821487427,16.21246338,11.50369644,11.14606857,11.26527786,9.894371033,3.010034561,0,-0.357627869,11.11626625,11.11626625,10.04338264,14.45412636,12.99381256,1
26,-12.39776611,-5.602836609,23.03719521,2.920627594,-1.430511475,128.7460327,-31.17322922,-10.07318497,-0.357627869,-10.72883606,-15.73562622,2.11596489,19.81854439,-3.308057785,-4.887580872,-5.066394806,-10.28180122,-7.539987564,-7.539987564,-4.976987839,7.659196854,13.47064972,55.43231964,-7.629394531,-3.337860107,-10.01358032,-12.5169754,3.397464752,-4.142522812,5.751848221,7.331371307,25.33197403,3.337860107,11.9805336,-6.586313248,1.043081284,-5.513429642,-0.62584877,11.47389412,6.675720215,-9.506940842,6.437301636,-2.861022949,6.079673767,-0.059604645,-3.814697266,-2.235174179,21.12984657,8.136034012,15.73562622,9.35792923,8.165836334,8.761882782,10.43081284,2.682209015,-0.476837158,-0.894069672,8.672475815,8.49366188,10.34140587,12.36796379,12.33816147,1
27,9.685754776,11.68251038,31.35204315,-16.42107964,-29.44469452,-43.15376282,-7.897615433,-10.43081284,-3.725290298,-9.685754776,-19.49071884,-7.897615433,-5.692243576,7.420778275,1.132488251,-16.15285873,-14.93096352,-8.881092072,-8.851289749,-6.109476089,-0.178813934,3.397464752,50.21691322,3.9935112,-17.88139343,-13.85807991,-13.08321953,4.172325134,-6.198883057,0.894069672,-4.351139069,-3.904104233,19.1628933,10.5202198,-7.36117363,1.490116119,-2.861022949,-0.804662704,8.702278137,1.37090683,-8.076429367,14.75214958,4.380941391,9.149312973,2.652406693,-1.490116119,-2.62260437,18.35823059,4.976987839,12.04013824,18.83506775,18.92447472,19.19269562,16.06345177,3.24845314,-1.25169754,-1.937150955,19.34170723,18.83506775,15.58661461,13.91768456,13.41104507,1
28,-7.897615433,15.34819603,42.43850708,-13.26203346,-50.12750626,89.3175602,-18.03040504,-13.08321953,-3.635883331,-10.07318497,-18.29862595,-0.685453415,10.2519989,7.897615433,22.91798592,-25.48098564,-14.96076584,-6.198883057,-8.314847946,-3.069639206,4.798173904,9.566545486,50.66394806,9.179115295,-6.437301636,-13.64946365,-11.68251038,6.169080734,-4.470348358,2.026557922,-0.268220901,3.010034561,11.77191734,17.88139343,-5.900859833,1.430511475,-5.275011063,-2.235174179,8.940696716,6.526708603,0.62584877,10.96725464,1.490116119,5.275011063,-0.089406967,-3.904104233,-3.635883331,17.55356789,9.23871994,18.56684685,3.159046173,2.920627594,3.24845314,6.109476089,0.566244125,-1.87754631,-2.473592758,3.24845314,3.308057785,5.751848221,7.450580597,7.897615433,1
29,14.7819519,12.2487545,-14.54353333,11.29508018,16.95752144,-126.4810562,-25.57039261,-4.11272049,3.010034561,-10.55002213,-18.65625381,-7.539987564,-7.927417755,5.24520874,-10.46061516,-15.05017281,-14.99056816,-4.261732101,-7.539987564,0.476837158,2.384185791,5.722045898,50.12750626,-2.235174179,-10.49041748,-14.7819519,-12.60638237,8.225440979,-4.470348358,1.698732376,-0.178813934,20.2357769,2.11596489,11.35468483,-10.60962677,0.417232513,-5.662441254,-2.294778824,9.894371033,6.198883057,3.665685654,5.185604095,-4.11272049,1.579523087,-4.410743713,-5.960464478,-5.185604095,18.29862595,7.659196854,17.01712608,2.175569534,1.847743988,2.74181366,6.675720215,1.698732376,-3.010034561,-3.904104233,1.549720764,2.324581146,5.692243576,9.506940842,8.910894394,1
30,-10.90764999,-17.7025795,-48.13075066,-14.57333565,-34.86871719,38.08736801,2.384185791,-10.04338264,-2.861022949,-15.07997513,-18.14961433,2.533197403,0.953674316,6.943941116,-11.38448715,-4.172325134,-11.59310341,-5.006790161,-7.331371307,-1.400709152,3.576278687,3.963708878,47.80292511,0.417232513,-9.208917618,-13.47064972,-12.87460327,7.450580597,-5.066394806,0.238418579,-3.308057785,5.960464478,-5.751848221,5.24520874,-11.4440918,0.476837158,-6.705522537,-2.384185791,8.463859558,4.11272049,0.62584877,5.185604095,-4.529953003,1.221895218,-4.351139069,-7.718801498,-8.970499039,16.2422657,4.440546036,4.559755325,16.7787075,17.01712608,17.61317253,10.22219658,1.221895218,-3.87430191,-3.963708878,18.11981201,17.61317253,9.596347809,12.04013824,11.47389412,1
31,21.12984657,13.29183578,65.02866745,-23.9610672,-40.08412361,48.84600639,-27.20952034,-21.75569534,-9.804964066,-18.20921898,-25.65979958,-20.80202103,-11.89112663,8.016824722,-4.231929779,-25.45118332,-19.55032349,-11.95073128,-10.43081284,-8.016824722,-3.337860107,-0.387430191,48.7267971,4.887580872,-5.900859833,-14.21570778,-14.513731,5.692243576,-6.377696991,-1.311302185,-4.321336746,3.844499588,-10.75863838,12.04013824,-8.821487427,0.74505806,-7.003545761,-3.725290298,6.765127182,3.397464752,-1.937150955,-0.62584877,-7.152557373,-2.175569534,-7.301568985,-10.37120819,-9.000301361,16.06345177,1.579523087,9.536743164,-8.61287117,-7.957220078,-7.9870224,-0.268220901,-1.37090683,-2.771615982,-3.218650818,-8.553266525,-7.778406143,-0.238418579,9.328126907,8.672475815,1
32,0.566244125,20.35498619,45.35913467,-21.75569534,27.77576447,108.1228256,-1.162290573,-7.510185242,-5.602836609,-20.17617226,-27.6863575,-24.05047417,-10.57982445,9.268522263,-25.92802048,7.629394531,-6.049871445,-9.596347809,-10.55002213,-9.059906006,-2.62260437,3.129243851,51.55801773,4.887580872,14.06669617,-3.87430191,-10.66923141,4.857778549,-5.453824997,1.668930054,-0.983476639,5.573034286,-24.58691597,0.596046448,-5.24520874,1.341104507,-7.182359695,-3.784894943,8.374452591,2.533197403,0.029802322,5.24520874,-6.645917892,1.817941666,-4.142522812,-7.838010788,-7.212162018,17.9708004,6.169080734,11.68251038,11.02685928,10.7884407,11.05666161,7.480382919,2.473592758,-0.208616257,-0.149011612,11.4440918,11.65270805,8.076429367,16.21246338,15.85483551,1
33,-22.82857895,10.84804535,28.93805504,-16.86811447,11.08646393,91.49312973,9.566545486,-4.589557648,-0.506639481,-11.08646393,-18.86487007,-5.811452866,6.258487701,7.450580597,-29.74271774,5.632638931,-7.390975952,-6.73532486,-8.702278137,-4.053115845,2.831220627,5.066394806,47.68371582,-22.02391624,-9.328126907,-9.685754776,-10.28180122,6.318092346,-3.546476364,2.592802048,-0.923871994,2.056360245,7.659196854,-7.838010788,-9.35792923,1.192092896,-6.914138794,-4.321336746,8.583068848,3.963708878,-4.678964615,12.75539398,-1.579523087,1.460313797,-5.424022675,-8.523464203,-8.463859558,16.36147499,2.473592758,10.55002213,-0.11920929,-0.149011612,0.596046448,2.533197403,-0.11920929,-2.682209015,-2.175569534,0.536441803,1.043081284,2.950429916,10.46061516,9.745359421,1
